FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
133,1776147902211,14.268002,-571.4417,100.8657,-371.0409,-0.170769,0.734126,-0.597053,0.274635,-0.459121,1.973736,-1.605209,-0.453446,0.066957,0.417549,1.004557,2.319459,0.004163
134,1776147902222,14.279113,-571.5123,101.0944,-371.004,-0.171261,0.734105,-0.596571,0.27543,-0.460257,1.972883,-1.603265,-0.453446,0.066995,0.417522,1.004578,2.31889,0.004473
135,1776147902233,14.290225,-571.586,101.0007,-371.0424,-0.171112,0.733926,-0.596769,0.275573,-0.459826,1.972258,-1.603681,-0.453424,0.067155,0.417491,1.00493,2.317798,0.004751
136,1776147902244,14.301336,-571.8773,101.2262,-371.3293,-0.171592,0.734188,-0.596123,0.275973,-0.46102,1.972563,-1.601621,-0.453426,0.067218,0.417466,1.004934,2.317235,0.00494
137,1776147902255,14.312447,-571.6747,101.1035,-371.3558,-0.171319,0.734531,-0.595784,0.275964,-0.460289,1.973492,-1.600717,-0.453408,0.067363,0.417432,1.005188,2.316185,0.005251
138,1776147902266,14.323558,-571.8981,101.2259,-371.3123,-0.171503,0.734237,-0.596039,0.27608,-0.460757,1.972587,-1.601308,-0.453394,0.067416,0.417421,1.005138,2.315736,0.005301
139,1776147902277,14.334669,-571.7421,101.1754,-371.5265,-0.171504,0.734421,-0.595563,0.276619,-0.460632,1.972541,-1.599589,-0.453386,0.06747,0.417422,1.005266,2.315277,0.005523
140,1776147902288,14.34578,-572.0004,101.3651,-371.5788,-0.171702,0.734574,-0.5954,0.276439,-0.461207,1.973135,-1.599299,-0.453367,0.067617,0.417388,1.005466,2.314211,0.005843
141,1776147902299,14.356892,-571.963,101.0667,-371.6059,-0.171578,0.734037,-0.595712,0.27727,-0.46068,1.97086,-1.599464,-0.453358,0.067683,0.417381,1.00553,2.3137,0.005974
142,1776147902311,14.368003,-572.0121,100.9383,-371.7616,-0.172057,0.734352,-0.59506,0.277538,-0.461905,1.97144,-1.597496,-0.453345,0.067818,0.417325,1.005632,2.312625,0.006318
143,1776147902322,14.379114,-572.015,101.0828,-371.7377,-0.171986,0.734489,-0.594862,0.277644,-0.461688,1.9717,-1.59688,-0.453342,0.067875,0.417287,1.005732,2.312046,0.006491
144,1776147902333,14.390226,-571.9389,100.8307,-371.8078,-0.171831,0.734385,-0.594984,0.277754,-0.461246,1.971312,-1.597117,-0.453344,0.06794,0.417254,1.005834,2.311454,0.006756
145,1776147902344,14.401337,-572.0496,101.2268,-372.0012,-0.172235,0.734639,-0.594457,0.27796,-0.462282,1.971787,-1.595537,-0.453319,0.068093,0.417238,1.005996,2.310521,0.007056
146,1776147902355,14.412448,-572.0211,101.1338,-372.0375,-0.172309,0.734514,-0.594306,0.278567,-0.462338,1.970848,-1.59464,-0.45331,0.068151,0.417205,1.006141,2.309948,0.007249
147,1776147902366,14.423559,-572.2778,101.2161,-372.0374,-0.171961,0.734524,-0.59436,0.27864,-0.461388,1.9708,-1.594728,-0.453284,0.068313,0.417211,1.00638,2.309074,0.007617
148,1776147902377,14.43467,-572.2532,101.0185,-372.3126,-0.172285,0.734712,-0.593897,0.27893,-0.462189,1.971017,-1.593252,-0.453278,0.068368,0.417188,1.006463,2.308554,0.007834
149,1776147902388,14.445781,-572.3215,101.2372,-372.4111,-0.172646,0.734609,-0.593727,0.279342,-0.463061,1.970328,-1.592463,-0.453262,0.068435,0.417187,1.006511,2.308102,0.007957
150,1776147902399,14.456893,-572.2074,101.0156,-372.5899,-0.172416,0.734839,-0.593399,0.279575,-0.46239,1.970713,-1.591397,-0.453255,0.068574,0.417129,1.006798,2.307075,0.008335
151,1776147902411,14.468004,-572.2794,101.0646,-372.6148,-0.172781,0.734517,-0.593514,0.279952,-0.463281,1.969475,-1.591402,-0.453247,0.068617,0.417121,1.006749,2.306705,0.008506
152,1776147902422,14.479115,-572.3056,100.7369,-372.646,-0.172746,0.734773,-0.593025,0.280338,-0.463095,1.969777,-1.589778,-0.453234,0.068707,0.417091,1.007034,2.306137,0.00874
153,1776147902433,14.490227,-572.3131,100.6101,-372.8068,-0.172607,0.734694,-0.593299,0.280049,-0.462791,1.969853,-1.590747,-0.453216,0.068838,0.417066,1.007161,2.305336,0.009024
154,1776147902444,14.501338,-572.3123,100.6711,-372.7521,-0.172391,0.734838,-0.592994,0.280452,-0.462119,1.969837,-1.589606,-0.453224,0.068903,0.417029,1.007253,2.304852,0.009284
155,1776147902455,14.512449,-572.3994,100.6892,-372.8101,-0.172725,0.734965,-0.592756,0.280418,-0.463021,1.970211,-1.588992,-0.453191,0.069048,0.417031,1.007499,2.304052,0.009598
156,1776147902466,14.52356,-572.5207,100.7751,-372.9446,-0.172774,0.73492,-0.592549,0.280941,-0.46303,1.96957,-1.58802,-0.453181,0.069133,0.417,1.007665,2.303587,0.009747
157,1776147902477,14.534672,-572.5202,100.6115,-373.0469,-0.172737,0.735014,-0.592469,0.280885,-0.462944,1.969878,-1.587851,-0.453177,0.069191,0.416982,1.00772,2.303223,0.009954
158,1776147902488,14.545783,-572.7955,100.8127,-373.2029,-0.173024,0.734873,-0.592271,0.281496,-0.463571,1.968893,-1.586829,-0.453146,0.069366,0.416971,1.00799,2.302503,0.010195
159,1776147902499,14.556894,-572.8171,100.759,-373.2538,-0.172975,0.734899,-0.592104,0.281811,-0.463365,1.968649,-1.586129,-0.453141,0.069427,0.416956,1.008156,2.302103,0.010369
160,1776147902511,14.568006,-572.8019,100.7453,-373.2098,-0.172744,0.734957,-0.592212,0.281573,-0.462803,1.969041,-1.586609,-0.453128,0.069575,0.416925,1.008337,2.301409,0.010639
161,1776147902522,14.579117,-572.7994,100.8445,-373.2815,-0.17316,0.735075,-0.591617,0.282258,-0.463757,1.968677,-1.584467,-0.453114,0.069656,0.416908,1.008495,2.301013,0.010751
162,1776147902533,14.590228,-572.7328,100.7601,-373.5162,-0.17316,0.735109,-0.59159,0.282226,-0.463763,1.9688,-1.58442,-0.453112,0.069719,0.416889,1.008573,2.300665,0.010912
163,1776147902544,14.601339,-572.7751,100.7441,-373.6867,-0.173258,0.735134,-0.59144,0.282417,-0.463982,1.968675,-1.583867,-0.453104,0.069847,0.416833,1.0087,2.300019,0.011141
164,1776147902555,14.612451,-572.7592,100.6459,-373.8288,-0.172956,0.735334,-0.59138,0.282206,-0.463223,1.969421,-1.583874,-0.453105,0.06994,0.416798,1.008838,2.299619,0.011238
165,1776147902566,14.623562,-572.9074,100.6011,-374.1137,-0.172935,0.735255,-0.591333,0.282524,-0.463093,1.968894,-1.583494,-0.453087,0.070101,0.416762,1.009117,2.298973,0.011477
166,1776147902577,14.634673,-572.9088,100.5056,-374.1496,-0.17307,0.735203,-0.591279,0.282688,-0.463414,1.968593,-1.583218,-0.453073,0.070184,0.416742,1.009256,2.298635,0.011556
167,1776147902588,14.645784,-573.2068,100.6349,-374.157,-0.173036,0.73521,-0.591161,0.282938,-0.463266,1.968362,-1.582704,-0.453071,0.070286,0.416714,1.009394,2.298287,0.011681
168,1776147902599,14.656896,-573.1989,100.5802,-374.1442,-0.172995,0.735266,-0.590957,0.283241,-0.463085,1.968212,-1.581916,-0.453045,0.070401,0.416713,1.009688,2.297805,0.011948
169,1776147902611,14.668007,-573.324,100.724,-374.2942,-0.173188,0.735084,-0.591056,0.283391,-0.463566,1.967576,-1.582059,-0.453048,0.070505,0.416652,1.009798,2.297429,0.012027
170,1776147902622,14.679118,-573.2511,100.7478,-374.1891,-0.173076,0.735257,-0.590856,0.283425,-0.46326,1.968006,-1.581499,-0.453028,0.070551,0.416682,1.009903,2.297316,0.012163
171,1776147902633,14.690229,-573.2728,100.5355,-374.4264,-0.17312,0.735196,-0.590835,0.283602,-0.463334,1.967667,-1.5813,-0.453003,0.070702,0.416671,1.010212,2.296892,0.012348
172,1776147902644,14.70134,-573.1388,100.7314,-374.4515,-0.173081,0.735529,-0.590483,0.283497,-0.463255,1.968662,-1.580441,-0.452997,0.070777,0.416658,1.010309,2.296666,0.012515
173,1776147902655,14.712452,-573.3123,100.5077,-374.6488,-0.172988,0.735474,-0.590507,0.283647,-0.462971,1.968364,-1.580386,-0.452984,0.070933,0.41663,1.010567,2.296277,0.012678
174,1776147902666,14.723563,-573.408,100.692,-374.8283,-0.172996,0.735384,-0.590454,0.283983,-0.462916,1.967792,-1.579979,-0.452968,0.071035,0.416626,1.010774,2.296068,0.012695
175,1776147902677,14.734674,-573.408,100.5284,-374.9924,-0.173009,0.735453,-0.590303,0.284111,-0.462919,1.967848,-1.579472,-0.452954,0.071114,0.416624,1.010952,2.295885,0.012797
176,1776147902688,14.745786,-573.447,100.5092,-374.9797,-0.172587,0.735251,-0.590738,0.283987,-0.46182,1.967432,-1.580734,-0.452926,0.071285,0.416607,1.011331,2.29552,0.01293
177,1776147902699,14.756897,-573.5254,100.5396,-375.0707,-0.172765,0.735595,-0.590163,0.284184,-0.462249,1.968157,-1.579038,-0.452921,0.07135,0.416585,1.0114,2.295294,0.013092
178,1776147902711,14.768008,-573.5944,100.3264,-375.0357,-0.172592,0.735556,-0.590297,0.284111,-0.461804,1.968125,-1.579455,-0.452896,0.07152,0.416578,1.011727,2.295005,0.013172
179,1776147902722,14.77912,-573.6495,100.2527,-375.2381,-0.172737,0.735593,-0.590037,0.284467,-0.46211,1.967871,-1.578476,-0.452881,0.071605,0.416559,1.011875,2.294795,0.013298
180,1776147902733,14.790231,-573.6809,100.1776,-375.1005,-0.172503,0.73569,-0.590095,0.284238,-0.461537,1.968356,-1.578813,-0.452875,0.07169,0.416537,1.012026,2.294596,0.013321
181,1776147902744,14.801342,-573.827,100.3435,-375.3767,-0.172531,0.73545,-0.590201,0.284621,-0.461522,1.967336,-1.578793,-0.452837,0.071854,0.416543,1.012412,2.294425,0.0135
182,1776147902755,14.812454,-573.841,100.2756,-375.2701,-0.172518,0.735532,-0.590081,0.284668,-0.461475,1.967507,-1.578433,-0.452834,0.071944,0.416511,1.012571,2.294237,0.013586
183,1776147902766,14.823565,-573.9496,100.4422,-375.5654,-0.172225,0.735375,-0.590247,0.284904,-0.460636,1.966854,-1.578691,-0.452796,0.072125,0.416514,1.012981,2.294029,0.013651
184,1776147902777,14.834676,-573.8688,100.1995,-375.61,-0.172304,0.735366,-0.590175,0.28503,-0.460818,1.966704,-1.578398,-0.452794,0.072188,0.416477,1.013082,2.293865,0.013846
185,1776147902788,14.845787,-574.0212,100.4885,-375.8839,-0.172566,0.735148,-0.590101,0.285588,-0.46139,1.965569,-1.577757,-0.45279,0.072282,0.416444,1.013187,2.293714,0.013916
186,1776147902799,14.856899,-573.8995,100.2089,-376.0859,-0.172452,0.735522,-0.589828,0.285254,-0.461164,1.966901,-1.577293,-0.452775,0.072457,0.416396,1.013501,2.293443,0.01407
187,1776147902811,14.86801,-574.0483,100.5152,-376.0565,-0.172152,0.735348,-0.590116,0.28529,-0.460354,1.966399,-1.578034,-0.452761,0.072562,0.416381,1.013704,2.293287,0.014061
188,1776147902822,14.879121,-573.8921,100.2221,-376.1501,-0.172396,0.735526,-0.589748,0.285445,-0.460969,1.96672,-1.576927,-0.452747,0.072638,0.416364,1.013799,2.293205,0.014154
189,1776147902833,14.890232,-573.9849,100.3202,-376.3539,-0.172259,0.735594,-0.589795,0.285253,-0.460648,1.967095,-1.577205,-0.452727,0.072805,0.416309,1.014001,2.29297,0.014237
190,1776147902844,14.901344,-574.0195,100.1952,-376.4783,-0.171917,0.735451,-0.590067,0.285267,-0.459729,1.966697,-1.577921,-0.452718,0.072873,0.416303,1.014081,2.292894,0.014385
191,1776147902855,14.912455,-574.1942,100.1898,-376.7197,-0.172227,0.735389,-0.589765,0.285865,-0.460419,1.965939,-1.576639,-0.452701,0.073067,0.416237,1.014263,2.292641,0.014446
192,1776147902866,14.923566,-574.4128,100.312,-376.8265,-0.172219,0.73549,-0.589669,0.285806,-0.460413,1.966269,-1.576428,-0.452683,0.073166,0.416234,1.014463,2.292578,0.014415
193,1776147902877,14.934677,-574.3549,99.8546,-377.0587,-0.17212,0.735636,-0.589649,0.285534,-0.46021,1.966927,-1.57659,-0.452681,0.073248,0.416212,1.014478,2.292572,0.01451
194,1776147902888,14.945789,-574.4598,100.2067,-376.9726,-0.172094,0.735484,-0.589598,0.286045,-0.460023,1.966015,-1.576048,-0.452652,0.073415,0.416173,1.01471,2.292349,0.014607
195,1776147902899,14.9569,-574.6324,100.109,-377.0317,-0.172125,0.735585,-0.589638,0.285685,-0.460188,1.966641,-1.576441,-0.45264,0.073517,0.416161,1.014763,2.292377,0.014611
196,1776147902911,14.968011,-574.6519,100.1884,-376.9542,-0.171957,0.735571,-0.589658,0.28578,-0.459718,1.96651,-1.576419,-0.452615,0.073698,0.416107,1.014973,2.292177,0.014717
197,1776147902922,14.979122,-574.7379,100.3437,-377.0311,-0.171981,0.735338,-0.589789,0.286095,-0.459708,1.965575,-1.576519,-0.45261,0.073787,0.416079,1.015069,2.292108,0.014765
198,1776147902933,14.990234,-574.7371,100.2322,-377.097,-0.172063,0.735722,-0.589333,0.285997,-0.459951,1.966701,-1.575378,-0.452595,0.073871,0.416065,1.015192,2.292038,0.014877
199,1776147902944,15.001345,-574.7893,99.9662,-377.5247,-0.171695,0.735631,-0.589662,0.285774,-0.459019,1.966678,-1.576434,-0.45258,0.074069,0.416003,1.015298,2.291937,0.014914
200,1776147902955,15.012456,-574.7813,99.8833,-377.6801,-0.171987,0.735359,-0.589623,0.286378,-0.459661,1.965351,-1.575853,-0.45256,0.07418,0.416009,1.015442,2.291898,0.014921
201,1776147902966,15.023567,-574.9583,99.8864,-377.7058,-0.171559,0.735524,-0.589681,0.286092,-0.458581,1.966076,-1.576234,-0.452548,0.074348,0.415945,1.015588,2.291805,0.015095
202,1776147902977,15.034678,-574.9839,99.9981,-377.8415,-0.171844,0.735775,-0.589302,0.286057,-0.459352,1.966781,-1.575247,-0.452531,0.07444,0.415954,1.015642,2.291845,0.015084
203,1776147902988,15.045789,-574.9191,99.8218,-377.9383,-0.171783,0.735767,-0.589262,0.286194,-0.459158,1.966625,-1.575034,-0.452523,0.074514,0.415907,1.015676,2.291776,0.015206
204,1776147902999,15.056901,-575.0692,99.6708,-378.1059,-0.171832,0.735631,-0.589477,0.286074,-0.459316,1.966378,-1.575703,-0.452504,0.07469,0.415874,1.015768,2.291693,0.015283
205,1776147903011,15.068012,-575.1804,99.5535,-378.2284,-0.171484,0.735906,-0.589446,0.285637,-0.458488,1.967548,-1.575968,-0.452498,0.074747,0.415844,1.015808,2.291673,0.01543
206,1776147903022,15.079123,-575.3162,99.9115,-378.2206,-0.171782,0.735826,-0.58924,0.286092,-0.459177,1.966882,-1.575054,-0.452498,0.074847,0.415798,1.015842,2.291526,0.015481
207,1776147903033,15.090234,-575.3927,99.754,-378.3818,-0.171835,0.735859,-0.588978,0.286512,-0.459223,1.966555,-1.574023,-0.452465,0.075044,0.41578,1.016092,2.291529,0.015579
208,1776147903044,15.101346,-575.4239,99.8986,-378.329,-0.171725,0.735828,-0.589277,0.286042,-0.459038,1.966939,-1.575194,-0.452445,0.075152,0.415752,1.016081,2.291427,0.015578
209,1776147903055,15.112457,-575.3876,99.8447,-378.4785,-0.171536,0.736205,-0.588902,0.285958,-0.458552,1.968027,-1.574258,-0.45244,0.075353,0.415673,1.016246,2.291232,0.015761
210,1776147903066,15.123568,-575.3071,99.7218,-378.663,-0.171908,0.735447,-0.589407,0.286645,-0.459388,1.965322,-1.575064,-0.45243,0.075418,0.415659,1.016183,2.291284,0.01582
211,1776147903077,15.134679,-575.514,99.7939,-378.9523,-0.171296,0.735847,-0.589381,0.286036,-0.457893,1.966995,-1.575477,-0.452417,0.075503,0.415628,1.016296,2.291194,0.015932
212,1776147903088,15.14579,-575.4089,99.7052,-379.0266,-0.171633,0.735727,-0.589277,0.286359,-0.458718,1.966354,-1.574941,-0.452401,0.075672,0.415594,1.016233,2.291243,0.016039
213,1776147903099,15.156902,-575.8065,99.5035,-379.1533,-0.17183,0.735747,-0.589058,0.286639,-0.459181,1.96613,-1.574136,-0.452381,0.075782,0.415576,1.016334,2.291197,0.01605
214,1776147903111,15.168013,-575.86,99.5596,-379.1851,-0.171681,0.735903,-0.589,0.286449,-0.458824,1.966735,-1.574129,-0.452368,0.076001,0.415501,1.0164,2.290978,0.01618
215,1776147903122,15.179124,-575.8587,99.1874,-379.3546,-0.171724,0.735891,-0.589112,0.286221,-0.458994,1.96693,-1.57461,-0.452352,0.076099,0.415492,1.016373,2.290962,0.016198
216,1776147903133,15.190235,-575.9017,99.376,-379.3234,-0.171724,0.735894,-0.589029,0.286383,-0.458955,1.966779,-1.574261,-0.452349,0.076185,0.415467,1.016357,2.290901,0.016297
217,1776147903144,15.201346,-575.9924,99.5059,-379.3842,-0.171387,0.736046,-0.589155,0.285937,-0.458157,1.967623,-1.57495,-0.452329,0.07636,0.415428,1.016304,2.290893,0.01643
218,1776147903155,15.212458,-576.0453,99.3987,-379.4074,-0.17143,0.735938,-0.589283,0.285923,-0.458275,1.96735,-1.575305,-0.452317,0.076439,0.415415,1.016248,2.290876,0.016502
219,1776147903166,15.223569,-576.037,99.1952,-379.6061,-0.171782,0.736054,-0.588815,0.286378,-0.459113,1.967211,-1.573691,-0.452319,0.076635,0.415322,1.01622,2.290645,0.01671
220,1776147903177,15.23468,-576.0348,99.2305,-379.824,-0.171631,0.73579,-0.589181,0.286396,-0.458705,1.966485,-1.574655,-0.4523,0.076742,0.415288,1.016219,2.290578,0.016723
221,1776147903188,15.245791,-576.0842,98.9659,-379.9319,-0.171702,0.735784,-0.58906,0.286615,-0.458844,1.966253,-1.57416,-0.452286,0.076842,0.415279,1.016267,2.290553,0.016808
222,1776147903199,15.256903,-576.2798,99.0894,-380.1649,-0.171832,0.7358,-0.588848,0.286933,-0.459118,1.965981,-1.573341,-0.45227,0.077059,0.415225,1.016328,2.290375,0.016987
223,1776147903211,15.268014,-576.3447,98.8635,-380.235,-0.171684,0.735898,-0.588948,0.286563,-0.458808,1.96661,-1.573901,-0.452262,0.077156,0.415184,1.016278,2.290263,0.017044
224,1776147903222,15.279125,-576.6277,99.1092,-380.306,-0.171798,0.735954,-0.58879,0.286677,-0.459085,1.966645,-1.57339,-0.452258,0.077277,0.41514,1.016323,2.290082,0.017118
225,1776147903233,15.290236,-576.6371,99.1408,-380.1824,-0.171663,0.735976,-0.588781,0.286719,-0.458715,1.966663,-1.573331,-0.45224,0.077477,0.415084,1.016335,2.289978,0.0173
226,1776147903244,15.301348,-576.5626,98.9389,-380.446,-0.172238,0.736124,-0.588414,0.286749,-0.460244,1.96703,-1.572326,-0.452224,0.077575,0.415064,1.016307,2.289855,0.017373
227,1776147903255,15.312459,-576.4573,98.948,-380.6079,-0.172056,0.736142,-0.588325,0.286996,-0.459702,1.966832,-1.571894,-0.4522,0.077789,0.415031,1.016406,2.289724,0.017556
228,1776147903266,15.32357,-576.4245,98.9775,-380.8036,-0.172331,0.736026,-0.588174,0.287436,-0.460335,1.966087,-1.571142,-0.452196,0.077909,0.414983,1.01638,2.289548,0.017623
229,1776147903277,15.334681,-576.6649,99.0573,-381.0669,-0.171883,0.736419,-0.588281,0.286476,-0.45936,1.968087,-1.572188,-0.452168,0.078013,0.414995,1.016554,2.289545,0.017725
230,1776147903288,15.345792,-576.4994,98.5148,-381.3984,-0.172196,0.736112,-0.58819,0.287263,-0.460013,1.966489,-1.571322,-0.452159,0.0782,0.414908,1.016361,2.289282,0.017932
231,1776147903299,15.356904,-576.8091,98.6614,-381.555,-0.171816,0.736031,-0.588561,0.286938,-0.459073,1.966594,-1.57257,-0.452158,0.078326,0.414855,1.016347,2.289166,0.017943
232,1776147903311,15.368015,-576.827,98.5991,-381.7083,-0.171932,0.736293,-0.588242,0.286851,-0.459405,1.967378,-1.571788,-0.452118,0.078557,0.414853,1.016365,2.28907,0.018052
233,1776147903322,15.379126,-576.809,98.4507,-381.8578,-0.171877,0.736275,-0.588232,0.286951,-0.459232,1.967232,-1.571681,-0.452114,0.078682,0.414793,1.016371,2.2888,0.018188
234,1776147903333,15.390238,-576.8965,98.5528,-381.8299,-0.171984,0.736553,-0.587928,0.286795,-0.459555,1.968132,-1.570993,-0.452096,0.078789,0.414764,1.01631,2.28869,0.018243
235,1776147903344,15.401349,-576.9763,98.3539,-381.8107,-0.172122,0.736348,-0.587989,0.287115,-0.45985,1.967265,-1.570903,-0.452068,0.079035,0.414724,1.016349,2.28844,0.018377
236,1776147903355,15.41246,-577.1056,98.6145,-382.0204,-0.172314,0.73632,-0.587714,0.287632,-0.460243,1.966681,-1.56976,-0.452059,0.079132,0.414691,1.016315,2.288345,0.018493
237,1776147903366,15.423571,-577.0734,98.7792,-382.1113,-0.172347,0.736365,-0.587667,0.287595,-0.46034,1.966836,-1.569664,-0.452045,0.079385,0.414592,1.01622,2.287929,0.018701
238,1776147903377,15.434683,-577.3582,98.4837,-382.3956,-0.172523,0.736382,-0.587462,0.287865,-0.460749,1.966614,-1.568902,-0.45203,0.079502,0.414573,1.016222,2.287803,0.018791
239,1776147903388,15.445794,-577.3806,98.3064,-382.5534,-0.172302,0.73644,-0.587549,0.287672,-0.460201,1.966961,-1.569287,-0.452024,0.079641,0.414531,1.016243,2.287578,0.018871
240,1776147903399,15.456905,-577.7672,98.3236,-382.6481,-0.172271,0.736281,-0.587677,0.287834,-0.460083,1.966375,-1.569502,-0.451998,0.07988,0.414468,1.01618,2.287187,0.019129
241,1776147903411,15.468016,-577.7975,98.2374,-382.8688,-0.172135,0.736541,-0.587509,0.287593,-0.459775,1.967309,-1.569243,-0.451972,0.080005,0.414467,1.016219,2.287163,0.01914
242,1776147903422,15.479128,-577.8293,97.7651,-382.9129,-0.172296,0.736401,-0.587546,0.287783,-0.460159,1.966746,-1.56919,-0.451963,0.080147,0.414412,1.016185,2.286793,0.019227
243,1776147903433,15.490239,-577.8304,97.8092,-383.0229,-0.172427,0.736364,-0.587314,0.288268,-0.460399,1.966169,-1.568189,-0.451961,0.080387,0.414292,1.016001,2.286323,0.0194
244,1776147903444,15.50135,-577.8549,97.9255,-383.35,-0.172452,0.736504,-0.587226,0.288077,-0.460509,1.96673,-1.568105,-0.451933,0.080512,0.41431,1.016068,2.286222,0.019472
245,1776147903455,15.512462,-578.1145,97.8191,-383.4907,-0.172795,0.736481,-0.586944,0.288505,-0.461326,1.966247,-1.567015,-0.451915,0.080784,0.414196,1.015941,2.285674,0.019579
246,1776147903466,15.523573,-578.1554,97.6857,-383.6796,-0.172491,0.736564,-0.587096,0.288165,-0.460592,1.966805,-1.567687,-0.451893,0.080931,0.414193,1.016008,2.285506,0.019707
247,1776147903477,15.534684,-578.273,97.7117,-383.89,-0.172852,0.736383,-0.586843,0.288924,-0.461381,1.965572,-1.566416,-0.45188,0.081075,0.41412,1.015928,2.285154,0.01974
248,1776147903488,15.545795,-578.3476,97.7275,-383.9425,-0.17284,0.736541,-0.586713,0.288794,-0.461379,1.966121,-1.56617,-0.451862,0.081375,0.414009,1.015893,2.284538,0.01989
249,1776147903499,15.556907,-578.4264,97.5355,-384.2038,-0.172928,0.736419,-0.586824,0.288827,-0.461605,1.965761,-1.566441,-0.451857,0.081498,0.413984,1.015858,2.284336,0.020017
250,1776147903511,15.568018,-578.5395,97.5029,-384.2343,-0.173103,0.736484,-0.586421,0.289373,-0.461945,1.965397,-1.564936,-0.451824,0.081772,0.413886,1.015769,2.283742,0.020249
251,1776147903522,15.579129,-578.6671,97.8137,-384.5246,-0.172948,0.736701,-0.586485,0.288784,-0.461668,1.966558,-1.56557,-0.451817,0.081911,0.413864,1.015731,2.283552,0.020398
252,1776147903533,15.59024,-578.6422,97.4071,-384.7009,-0.173162,0.736496,-0.586368,0.289416,-0.462095,1.965387,-1.56476,-0.451795,0.08208,0.413812,1.015804,2.28325,0.020425
253,1776147903544,15.601352,-578.6142,97.3369,-384.957,-0.173369,0.736866,-0.585957,0.289182,-0.4627,1.966606,-1.563848,-0.45178,0.082344,0.413694,1.015582,2.282649,0.020602
254,1776147903555,15.612463,-578.8427,97.2943,-385.1442,-0.173559,0.736701,-0.585932,0.28954,-0.463124,1.965811,-1.563499,-0.451778,0.082487,0.413638,1.015497,2.282309,0.020737
